id,date,hometeam,homescore,awayTeam,awayscore
52f2f71390a494841832890a,2010-12-22T05:00:00.000Z,Boston Celtics,84,Philadelphia 76ers,80
52f2f71690a494841832890d,2010-12-22T05:00:00.000Z,New Orleans Hornets,105,New Jersey Nets,91
52f2f71690a494841832890e,2010-12-22T05:00:00.000Z,New York Knicks,112,Oklahoma City Thunder,98
52f2f71790a494841832890f,2010-12-22T05:00:00.000Z,San Antonio Spurs,109,Denver Nuggets,103
52f2f71990a4948418328912,2010-12-23T05:00:00.000Z,Orlando Magic,123,San Antonio Spurs,101
52f2f71b90a4948418328915,2010-12-25T05:00:00.000Z,Golden State Warriors,109,Portland Trail Blazers,102
52f2f71d90a4948418328917,2010-12-25T05:00:00.000Z,New York Knicks,103,Chicago Bulls,95
52f2f71e90a4948418328918,2010-12-25T05:00:00.000Z,Oklahoma City Thunder,114,Denver Nuggets,106
52f2f71e90a4948418328919,2010-12-25T05:00:00.000Z,Orlando Magic,86,Boston Celtics,78
52f2f72290a494841832891e,2010-12-26T05:00:00.000Z,Los Angeles Clippers,108,Phoenix Suns,103
52f2f72390a494841832891f,2010-12-26T05:00:00.000Z,New Orleans Hornets,93,Atlanta Hawks,86
52f2f72390a4948418328920,2010-12-26T05:00:00.000Z,San Antonio Spurs,94,Washington Wizards,80
52f2f72490a4948418328921,2010-12-27T05:00:00.000Z,Charlotte Bobcats,105,Detroit Pistons,100
52f2f72590a4948418328922,2010-12-27T05:00:00.000Z,Golden State Warriors,110,Philadelphia 76ers,95
52f2f72690a4948418328923,2010-12-27T05:00:00.000Z,Houston Rockets,100,Washington Wizards,93
52f2f72690a4948418328924,2010-12-27T05:00:00.000Z,Memphis Grizzlies,96,Toronto Raptors,85
52f2f72890a4948418328926,2010-12-27T05:00:00.000Z,Minnesota Timberwolves,113,New Orleans Hornets,98
52f2f72c90a494841832892b,2010-12-28T05:00:00.000Z,Chicago Bulls,90,Milwaukee Bucks,77
52f2f72e90a494841832892e,2010-12-28T05:00:00.000Z,Denver Nuggets,95,Portland Trail Blazers,77
52f2f72f90a4948418328930,2010-12-28T05:00:00.000Z,Miami Heat,106,New York Knicks,98
52f2f73090a4948418328931,2010-12-28T05:00:00.000Z,San Antonio Spurs,97,Los Angeles Lakers,82
52f2f73190a4948418328932,2010-12-29T05:00:00.000Z,Atlanta Hawks,103,Golden State Warriors,93
52f2f73190a4948418328933,2010-12-29T05:00:00.000Z,Charlotte Bobcats,101,Cleveland Cavaliers,92
52f2f73290a4948418328934,2010-12-29T05:00:00.000Z,Detroit Pistons,104,Boston Celtics,92
52f2f73690a4948418328939,2010-12-29T05:00:00.000Z,Oklahoma City Thunder,114,New Jersey Nets,93
52f2f73790a494841832893b,2010-12-29T05:00:00.000Z,Sacramento Kings,100,Memphis Grizzlies,98
52f2f73890a494841832893c,2010-12-29T05:00:00.000Z,Washington Wizards,104,Indiana Pacers,90
52f2f73990a494841832893e,2010-12-30T05:00:00.000Z,Orlando Magic,112,New York Knicks,103
52f2f73a90a494841832893f,2010-12-30T05:00:00.000Z,Portland Trail Blazers,100,Utah Jazz,89
52f2f73e90a4948418328942,2010-12-31T05:00:00.000Z,Chicago Bulls,90,New Jersey Nets,81
52f2f73e90a4948418328943,2010-12-31T05:00:00.000Z,Houston Rockets,114,Toronto Raptors,105
52f2f73f90a4948418328944,2010-12-31T05:00:00.000Z,Indiana Pacers,95,Washington Wizards,86
52f2f74090a4948418328945,2010-12-31T05:00:00.000Z,Los Angeles Lakers,102,Philadelphia 76ers,98
52f2f74090a4948418328946,2010-12-31T05:00:00.000Z,Oklahoma City Thunder,103,Atlanta Hawks,94
52f2f74190a4948418328947,2010-12-31T05:00:00.000Z,Phoenix Suns,92,Detroit Pistons,75
52f2f74290a4948418328948,2011-01-01T05:00:00.000Z,Chicago Bulls,100,Cleveland Cavaliers,91
52f2f74390a4948418328949,2011-01-01T05:00:00.000Z,Denver Nuggets,104,Sacramento Kings,86
52f2f74390a494841832894a,2011-01-01T05:00:00.000Z,Miami Heat,114,Golden State Warriors,107
52f2f74490a494841832894b,2011-01-01T05:00:00.000Z,Milwaukee Bucks,99,Dallas Mavericks,87
52f2f74590a494841832894c,2011-01-01T05:00:00.000Z,Minnesota Timberwolves,103,New Jersey Nets,88
52f2f74690a494841832894d,2011-01-01T05:00:00.000Z,San Antonio Spurs,101,Oklahoma City Thunder,74
52f2f74690a494841832894e,2011-01-01T05:00:00.000Z,Utah Jazz,98,Memphis Grizzlies,92
52f2f74a90a4948418328953,2011-01-02T05:00:00.000Z,New York Knicks,98,Indiana Pacers,92
52f2f74b90a4948418328954,2011-01-02T05:00:00.000Z,Portland Trail Blazers,100,Houston Rockets,85
52f2f74c90a4948418328955,2011-01-02T05:00:00.000Z,Sacramento Kings,94,Phoenix Suns,89
52f2f74d90a4948418328957,2011-01-03T05:00:00.000Z,Boston Celtics,96,Minnesota Timberwolves,93
52f2f74e90a4948418328959,2011-01-03T05:00:00.000Z,Denver Nuggets,113,Houston Rockets,106
52f2f75090a494841832895a,2011-01-03T05:00:00.000Z,New Orleans Hornets,84,Philadelphia 76ers,77
52f2f75190a494841832895b,2011-01-03T05:00:00.000Z,Orlando Magic,110,Golden State Warriors,90
52f2f75190a494841832895c,2011-01-03T05:00:00.000Z,Utah Jazz,102,Detroit Pistons,97
52f2f75290a494841832895d,2011-01-04T05:00:00.000Z,Chicago Bulls,111,Toronto Raptors,91
52f2f75390a494841832895e,2011-01-04T05:00:00.000Z,Dallas Mavericks,84,Portland Trail Blazers,81
52f2f75490a494841832895f,2011-01-04T05:00:00.000Z,Los Angeles Lakers,108,Detroit Pistons,83
52f2f75490a4948418328960,2011-01-04T05:00:00.000Z,Memphis Grizzlies,110,Oklahoma City Thunder,105
52f2f75590a4948418328961,2011-01-04T05:00:00.000Z,Miami Heat,101,Milwaukee Bucks,89
52f2f75690a4948418328962,2011-01-04T05:00:00.000Z,New York Knicks,128,San Antonio Spurs,115
52f2f75890a4948418328964,2011-01-05T05:00:00.000Z,Boston Celtics,105,San Antonio Spurs,103
52f2f75a90a4948418328967,2011-01-05T05:00:00.000Z,Los Angeles Clippers,106,Denver Nuggets,93
52f2f75c90a4948418328969,2011-01-05T05:00:00.000Z,New Jersey Nets,96,Chicago Bulls,94
52f2f75d90a494841832896b,2011-01-05T05:00:00.000Z,Orlando Magic,97,Milwaukee Bucks,87
52f2f75e90a494841832896c,2011-01-05T05:00:00.000Z,Philadelphia 76ers,109,Washington Wizards,97
52f2f76190a4948418328970,2011-01-06T05:00:00.000Z,Sacramento Kings,122,Denver Nuggets,102
52f2f76290a4948418328971,2011-01-07T05:00:00.000Z,Boston Celtics,122,Toronto Raptors,102
52f2f76390a4948418328972,2011-01-07T05:00:00.000Z,Golden State Warriors,116,Cleveland Cavaliers,98
52f2f76490a4948418328974,2011-01-07T05:00:00.000Z,Los Angeles Lakers,101,New Orleans Hornets,97
52f2f76590a4948418328975,2011-01-07T05:00:00.000Z,Memphis Grizzlies,110,Utah Jazz,99
52f2f76790a4948418328978,2011-01-07T05:00:00.000Z,Orlando Magic,110,Houston Rockets,95
52f2f76890a4948418328979,2011-01-07T05:00:00.000Z,Philadelphia 76ers,105,Chicago Bulls,99
52f2f76990a494841832897b,2011-01-07T05:00:00.000Z,Washington Wizards,97,New Jersey Nets,77
52f2f76a90a494841832897c,2011-01-08T05:00:00.000Z,Atlanta Hawks,108,Indiana Pacers,93
52f2f76b90a494841832897d,2011-01-08T05:00:00.000Z,Charlotte Bobcats,104,Washington Wizards,89
52f2f76b90a494841832897e,2011-01-08T05:00:00.000Z,Chicago Bulls,90,Boston Celtics,79
52f2f76d90a4948418328980,2011-01-08T05:00:00.000Z,Detroit Pistons,112,Philadelphia 76ers,109
52f2f77290a4948418328983,2011-01-08T05:00:00.000Z,Oklahoma City Thunder,109,Memphis Grizzlies,100
52f2f77490a4948418328985,2011-01-09T05:00:00.000Z,Los Angeles Clippers,105,Golden State Warriors,91
52f2f77590a4948418328986,2011-01-09T05:00:00.000Z,Los Angeles Lakers,109,New York Knicks,87
52f2f77590a4948418328987,2011-01-09T05:00:00.000Z,Phoenix Suns,108,Cleveland Cavaliers,100
52f2f77790a4948418328989,2011-01-09T05:00:00.000Z,San Antonio Spurs,94,Minnesota Timberwolves,91
52f2f77890a494841832898a,2011-01-09T05:00:00.000Z,Toronto Raptors,118,Sacramento Kings,112
52f2f77b90a494841832898c,2011-01-10T05:00:00.000Z,Charlotte Bobcats,96,Memphis Grizzlies,82
52f2f77c90a494841832898d,2011-01-10T05:00:00.000Z,Chicago Bulls,95,Detroit Pistons,82
52f2f77d90a494841832898e,2011-01-11T05:00:00.000Z,Denver Nuggets,132,Phoenix Suns,98
52f2f77d90a494841832898f,2011-01-11T05:00:00.000Z,Los Angeles Lakers,112,Cleveland Cavaliers,57
52f2f78390a4948418328993,2011-01-11T05:00:00.000Z,Washington Wizards,136,Sacramento Kings,133
52f2f78490a4948418328994,2011-01-12T05:00:00.000Z,Boston Celtics,119,Sacramento Kings,95
52f2f78490a4948418328995,2011-01-12T05:00:00.000Z,Charlotte Bobcats,96,Chicago Bulls,91
52f2f78790a4948418328999,2011-01-12T05:00:00.000Z,Indiana Pacers,102,Dallas Mavericks,89
52f2f78990a494841832899a,2011-01-12T05:00:00.000Z,Los Angeles Clippers,111,Miami Heat,105
52f2f78a90a494841832899c,2011-01-12T05:00:00.000Z,New Orleans Hornets,92,Orlando Magic,89
52f2f78b90a494841832899d,2011-01-12T05:00:00.000Z,Phoenix Suns,118,New Jersey Nets,109
52f2f78d90a494841832899f,2011-01-12T05:00:00.000Z,Utah Jazz,131,New York Knicks,125
52f2f78d90a49484183289a0,2011-01-13T05:00:00.000Z,Denver Nuggets,130,Miami Heat,102
52f2f78e90a49484183289a1,2011-01-13T05:00:00.000Z,Minnesota Timberwolves,109,Washington Wizards,97
52f2f78f90a49484183289a2,2011-01-13T05:00:00.000Z,Oklahoma City Thunder,125,Orlando Magic,124
52f2f78f90a49484183289a3,2011-01-14T05:00:00.000Z,Boston Celtics,99,Charlotte Bobcats,94
52f2f79190a49484183289a4,2011-01-14T05:00:00.000Z,Golden State Warriors,122,Los Angeles Clippers,112
52f2f79390a49484183289a7,2011-01-14T05:00:00.000Z,Los Angeles Lakers,100,New Jersey Nets,88
52f2f79590a49484183289a9,2011-01-14T05:00:00.000Z,Philadelphia 76ers,95,Milwaukee Bucks,94
52f2f79690a49484183289aa,2011-01-14T05:00:00.000Z,Phoenix Suns,115,Portland Trail Blazers,111
52f2f79690a49484183289ab,2011-01-14T05:00:00.000Z,San Antonio Spurs,101,Dallas Mavericks,89
52f2f79890a49484183289ad,2011-01-14T05:00:00.000Z,Utah Jazz,121,Cleveland Cavaliers,99
52f2f79c90a49484183289b0,2011-01-15T05:00:00.000Z,Chicago Bulls,99,Miami Heat,96
52f2f79d90a49484183289b1,2011-01-15T05:00:00.000Z,Denver Nuggets,127,Cleveland Cavaliers,99
52f2f79e90a49484183289b2,2011-01-15T05:00:00.000Z,Detroit Pistons,110,Sacramento Kings,106
52f2f79f90a49484183289b3,2011-01-15T05:00:00.000Z,Memphis Grizzlies,89,Dallas Mavericks,70
52f2f7a090a49484183289b5,2011-01-15T05:00:00.000Z,Portland Trail Blazers,96,New Jersey Nets,89
52f2f7a190a49484183289b6,2011-01-15T05:00:00.000Z,Washington Wizards,98,Toronto Raptors,95
52f2f7a290a49484183289b7,2011-01-16T05:00:00.000Z,Los Angeles Clippers,99,Los Angeles Lakers,92
52f2f7a390a49484183289b8,2011-01-16T05:00:00.000Z,San Antonio Spurs,110,Denver Nuggets,97
52f2f7a490a49484183289b9,2011-01-17T05:00:00.000Z,Atlanta Hawks,100,Sacramento Kings,98
52f2f7a590a49484183289ba,2011-01-17T05:00:00.000Z,Boston Celtics,109,Orlando Magic,106
52f2f7a590a49484183289bb,2011-01-17T05:00:00.000Z,Detroit Pistons,103,Dallas Mavericks,89
52f2f7a690a49484183289bc,2011-01-17T05:00:00.000Z,Golden State Warriors,109,New Jersey Nets,100
52f2f7a790a49484183289bd,2011-01-17T05:00:00.000Z,Houston Rockets,93,Milwaukee Bucks,84
52f2f7a890a49484183289be,2011-01-17T05:00:00.000Z,Los Angeles Clippers,114,Indiana Pacers,107
52f2f7a890a49484183289bf,2011-01-17T05:00:00.000Z,Los Angeles Lakers,101,Oklahoma City Thunder,94
52f2f7aa90a49484183289c1,2011-01-17T05:00:00.000Z,New Orleans Hornets,85,Toronto Raptors,81
52f2f7ab90a49484183289c3,2011-01-17T05:00:00.000Z,Philadelphia 76ers,96,Charlotte Bobcats,92
52f2f7ac90a49484183289c4,2011-01-17T05:00:00.000Z,Portland Trail Blazers,113,Minnesota Timberwolves,102
52f2f7ad90a49484183289c5,2011-01-17T05:00:00.000Z,Washington Wizards,108,Utah Jazz,101
52f2f7af90a49484183289c8,2011-01-19T05:00:00.000Z,Boston Celtics,86,Detroit Pistons,82
52f2f7b090a49484183289ca,2011-01-19T05:00:00.000Z,Dallas Mavericks,109,Los Angeles Lakers,100
52f2f7b190a49484183289cb,2011-01-19T05:00:00.000Z,Denver Nuggets,112,Oklahoma City Thunder,107
52f2f7b290a49484183289cc,2011-01-19T05:00:00.000Z,Golden State Warriors,110,Indiana Pacers,108
52f2f7b390a49484183289cd,2011-01-19T05:00:00.000Z,Houston Rockets,104,New York Knicks,89
52f2f7b390a49484183289ce,2011-01-19T05:00:00.000Z,Los Angeles Clippers,126,Minnesota Timberwolves,111
52f2f7b590a49484183289cf,2011-01-19T05:00:00.000Z,Milwaukee Bucks,100,Washington Wizards,87
52f2f7b790a49484183289d0,2011-01-19T05:00:00.000Z,New Jersey Nets,103,Utah Jazz,95
52f2f7b890a49484183289d1,2011-01-19T05:00:00.000Z,New Orleans Hornets,103,Memphis Grizzlies,102
52f2f7b890a49484183289d2,2011-01-19T05:00:00.000Z,Orlando Magic,99,Philadelphia 76ers,98
52f2f7ba90a49484183289d4,2011-01-19T05:00:00.000Z,San Antonio Spurs,104,Toronto Raptors,95
52f2f7ba90a49484183289d5,2011-01-20T05:00:00.000Z,Charlotte Bobcats,100,Philadelphia 76ers,97
52f2f7bb90a49484183289d6,2011-01-20T05:00:00.000Z,Chicago Bulls,82,Dallas Mavericks,77
52f2f7bc90a49484183289d7,2011-01-20T05:00:00.000Z,Portland Trail Blazers,108,Los Angeles Clippers,93
52f2f7bd90a49484183289d9,2011-01-21T05:00:00.000Z,Boston Celtics,110,Utah Jazz,86
52f2f7bf90a49484183289dc,2011-01-21T05:00:00.000Z,Golden State Warriors,119,Sacramento Kings,112
52f2f7c090a49484183289dd,2011-01-21T05:00:00.000Z,Memphis Grizzlies,115,Houston Rockets,110
52f2f7c190a49484183289de,2011-01-21T05:00:00.000Z,New Jersey Nets,89,Detroit Pistons,74
52f2f7c290a49484183289df,2011-01-21T05:00:00.000Z,Orlando Magic,112,Toronto Raptors,72
52f2f7c290a49484183289e0,2011-01-21T05:00:00.000Z,San Antonio Spurs,101,New York Knicks,92
52f2f7c590a49484183289e3,2011-01-22T05:00:00.000Z,Chicago Bulls,92,Cleveland Cavaliers,79
52f2f7c590a49484183289e4,2011-01-22T05:00:00.000Z,Detroit Pistons,75,Phoenix Suns,74
52f2f7c790a49484183289e6,2011-01-22T05:00:00.000Z,Los Angeles Clippers,113,Golden State Warriors,109
52f2f7c790a49484183289e7,2011-01-22T05:00:00.000Z,Miami Heat,120,Toronto Raptors,103
52f2f7ca90a49484183289ea,2011-01-22T05:00:00.000Z,New Orleans Hornets,96,San Antonio Spurs,72
52f2f7cb90a49484183289eb,2011-01-22T05:00:00.000Z,Oklahoma City Thunder,101,New York Knicks,98
52f2f7cb90a49484183289ec,2011-01-22T05:00:00.000Z,Philadelphia 76ers,96,Utah Jazz,85
52f2f7cc90a49484183289ed,2011-01-22T05:00:00.000Z,Portland Trail Blazers,97,Indiana Pacers,92
52f2f7cd90a49484183289ee,2011-01-22T05:00:00.000Z,Washington Wizards,85,Boston Celtics,83
52f2f7cd90a49484183289ef,2011-01-23T05:00:00.000Z,Denver Nuggets,121,Indiana Pacers,107
52f2f7ce90a49484183289f0,2011-01-24T05:00:00.000Z,Chicago Bulls,92,Milwaukee Bucks,83
52f2f7d090a49484183289f3,2011-01-24T05:00:00.000Z,New Jersey Nets,103,Cleveland Cavaliers,101
52f2f7d190a49484183289f4,2011-01-24T05:00:00.000Z,New Orleans Hornets,91,Oklahoma City Thunder,89
52f2f7d290a49484183289f5,2011-01-24T05:00:00.000Z,New York Knicks,115,Washington Wizards,106
52f2f7d390a49484183289f7,2011-01-24T05:00:00.000Z,Philadelphia 76ers,105,Phoenix Suns,95
52f2f7d590a49484183289fa,2011-01-25T05:00:00.000Z,Boston Celtics,112,Cleveland Cavaliers,95
52f2f7d690a49484183289fb,2011-01-25T05:00:00.000Z,Dallas Mavericks,112,Los Angeles Clippers,105
52f2f7d790a49484183289fc,2011-01-25T05:00:00.000Z,Los Angeles Lakers,120,Utah Jazz,91
52f2f7db90a4948418328a01,2011-01-26T05:00:00.000Z,Houston Rockets,96,Los Angeles Clippers,83
52f2f7dc90a4948418328a03,2011-01-26T05:00:00.000Z,Milwaukee Bucks,98,Atlanta Hawks,90
52f2f7dd90a4948418328a05,2011-01-26T05:00:00.000Z,New Jersey Nets,93,Memphis Grizzlies,88
52f2f7e090a4948418328a09,2011-01-27T05:00:00.000Z,Dallas Mavericks,111,Houston Rockets,106
52f2f7e190a4948418328a0a,2011-01-27T05:00:00.000Z,New York Knicks,93,Miami Heat,88
52f2f7e290a4948418328a0c,2011-01-28T05:00:00.000Z,Atlanta Hawks,111,New York Knicks,102
52f2f7e390a4948418328a0d,2011-01-28T05:00:00.000Z,Chicago Bulls,99,Orlando Magic,90
52f2f7e590a4948418328a10,2011-01-28T05:00:00.000Z,Indiana Pacers,124,New Jersey Nets,92
52f2f7e790a4948418328a12,2011-01-28T05:00:00.000Z,Miami Heat,88,Detroit Pistons,87
52f2f7e890a4948418328a13,2011-01-28T05:00:00.000Z,Oklahoma City Thunder,124,Washington Wizards,117
52f2f7e990a4948418328a15,2011-01-28T05:00:00.000Z,Phoenix Suns,88,Boston Celtics,71
52f2f7ea90a4948418328a17,2011-01-28T05:00:00.000Z,Utah Jazz,108,Minnesota Timberwolves,100
52f2f7eb90a4948418328a18,2011-01-29T05:00:00.000Z,Chicago Bulls,110,Indiana Pacers,89
52f2f7ec90a4948418328a19,2011-01-29T05:00:00.000Z,Dallas Mavericks,102,Atlanta Hawks,91
52f2f7ed90a4948418328a1a,2011-01-29T05:00:00.000Z,Los Angeles Clippers,103,Charlotte Bobcats,88
52f2f7ed90a4948418328a1b,2011-01-29T05:00:00.000Z,Memphis Grizzlies,107,Washington Wizards,93
52f2f7ee90a4948418328a1c,2011-01-29T05:00:00.000Z,Milwaukee Bucks,91,New Jersey Nets,81
52f2f7ef90a4948418328a1d,2011-01-29T05:00:00.000Z,Minnesota Timberwolves,103,Toronto Raptors,87
52f2f7f090a4948418328a1e,2011-01-29T05:00:00.000Z,Sacramento Kings,102,New Orleans Hornets,96
52f2f7f090a4948418328a1f,2011-01-29T05:00:00.000Z,San Antonio Spurs,108,Houston Rockets,95
52f2f7f190a4948418328a20,2011-01-30T05:00:00.000Z,Golden State Warriors,96,Utah Jazz,81
52f2f7f290a4948418328a22,2011-01-30T05:00:00.000Z,New York Knicks,124,Detroit Pistons,106
52f2f7f490a4948418328a24,2011-01-30T05:00:00.000Z,Orlando Magic,103,Cleveland Cavaliers,87
52f2f7f590a4948418328a25,2011-01-30T05:00:00.000Z,Philadelphia 76ers,110,Denver Nuggets,99
52f2f7f590a4948418328a26,2011-01-30T05:00:00.000Z,Phoenix Suns,104,New Orleans Hornets,102
52f2f7f690a4948418328a27,2011-01-31T05:00:00.000Z,Dallas Mavericks,102,Washington Wizards,92
52f2f7f890a4948418328a28,2011-01-31T05:00:00.000Z,Indiana Pacers,104,Toronto Raptors,93
52f2f7f990a4948418328a29,2011-01-31T05:00:00.000Z,Los Angeles Clippers,105,Milwaukee Bucks,98
52f2f7f990a4948418328a2a,2011-01-31T05:00:00.000Z,Memphis Grizzlies,100,Orlando Magic,97
52f2f7fa90a4948418328a2b,2011-01-31T05:00:00.000Z,Miami Heat,117,Cleveland Cavaliers,90
52f2f7fb90a4948418328a2c,2011-01-31T05:00:00.000Z,New Jersey Nets,115,Denver Nuggets,99
52f2f7fb90a4948418328a2d,2011-01-31T05:00:00.000Z,Utah Jazz,83,Charlotte Bobcats,78
52f2f7fc90a4948418328a2e,2011-02-01T05:00:00.000Z,Los Angeles Lakers,114,Houston Rockets,106
52f2f7fd90a4948418328a2f,2011-02-01T05:00:00.000Z,New Orleans Hornets,97,Washington Wizards,89
52f2f7fe90a4948418328a30,2011-02-01T05:00:00.000Z,Portland Trail Blazers,99,San Antonio Spurs,86
52f2f7ff90a4948418328a32,2011-02-02T05:00:00.000Z,Atlanta Hawks,100,Toronto Raptors,87
52f2f80190a4948418328a34,2011-02-02T05:00:00.000Z,Denver Nuggets,109,Portland Trail Blazers,90
52f2f80590a4948418328a3a,2011-02-02T05:00:00.000Z,Oklahoma City Thunder,104,New Orleans Hornets,93
52f2f80690a4948418328a3b,2011-02-02T05:00:00.000Z,Phoenix Suns,92,Milwaukee Bucks,77
52f2f80790a4948418328a3d,2011-02-03T05:00:00.000Z,Golden State Warriors,100,Milwaukee Bucks,94
52f2f80990a4948418328a40,2011-02-04T05:00:00.000Z,Atlanta Hawks,101,Los Angeles Clippers,100
52f2f80c90a4948418328a44,2011-02-04T05:00:00.000Z,Detroit Pistons,92,New Jersey Nets,82
52f2f80d90a4948418328a45,2011-02-04T05:00:00.000Z,Indiana Pacers,100,Portland Trail Blazers,87
52f2f80e90a4948418328a46,2011-02-04T05:00:00.000Z,Memphis Grizzlies,112,Cleveland Cavaliers,105
52f2f80e90a4948418328a47,2011-02-04T05:00:00.000Z,Philadelphia 76ers,100,New York Knicks,98
52f2f81190a4948418328a4a,2011-02-04T05:00:00.000Z,Toronto Raptors,111,Minnesota Timberwolves,100
52f2f81490a4948418328a4e,2011-02-05T05:00:00.000Z,Golden State Warriors,101,Chicago Bulls,90
52f2f81490a4948418328a4f,2011-02-05T05:00:00.000Z,Houston Rockets,95,Memphis Grizzlies,93
52f2f81990a4948418328a55,2011-02-06T05:00:00.000Z,Boston Celtics,91,Orlando Magic,80
52f2f81990a4948418328a56,2011-02-06T05:00:00.000Z,Miami Heat,97,Los Angeles Clippers,79
52f2f81b90a4948418328a58,2011-02-06T05:00:00.000Z,New York Knicks,117,Philadelphia 76ers,103
52f2f81c90a4948418328a59,2011-02-07T05:00:00.000Z,Charlotte Bobcats,94,Boston Celtics,89
52f2f81c90a4948418328a5a,2011-02-07T05:00:00.000Z,Dallas Mavericks,99,Cleveland Cavaliers,96
52f2f82090a4948418328a5f,2011-02-07T05:00:00.000Z,Portland Trail Blazers,109,Chicago Bulls,103
52f2f82490a4948418328a64,2011-02-08T05:00:00.000Z,Miami Heat,117,Indiana Pacers,112
52f2f82590a4948418328a65,2011-02-08T05:00:00.000Z,Milwaukee Bucks,92,Toronto Raptors,74
52f2f82690a4948418328a67,2011-02-08T05:00:00.000Z,Orlando Magic,101,Los Angeles Clippers,85
52f2f82790a4948418328a69,2011-02-09T05:00:00.000Z,Golden State Warriors,116,Denver Nuggets,114
52f2f82890a4948418328a6a,2011-02-09T05:00:00.000Z,Indiana Pacers,104,Charlotte Bobcats,103
52f2f82990a4948418328a6b,2011-02-09T05:00:00.000Z,New Jersey Nets,103,New Orleans Hornets,101
52f2f82d90a4948418328a71,2011-02-09T05:00:00.000Z,Washington Wizards,100,Milwaukee Bucks,85
52f2f82f90a4948418328a73,2011-02-10T05:00:00.000Z,Denver Nuggets,121,Dallas Mavericks,120
52f2f82f90a4948418328a74,2011-02-10T05:00:00.000Z,Phoenix Suns,112,Golden State Warriors,88
52f2f83190a4948418328a76,2011-02-11T05:00:00.000Z,Cleveland Cavaliers,126,Los Angeles Clippers,119
52f2f83290a4948418328a78,2011-02-11T05:00:00.000Z,Indiana Pacers,116,Minnesota Timberwolves,105
52f2f83390a4948418328a79,2011-02-11T05:00:00.000Z,Memphis Grizzlies,89,Milwaukee Bucks,86
52f2f83590a4948418328a7c,2011-02-11T05:00:00.000Z,Philadelphia 76ers,77,San Antonio Spurs,71
52f2f83d90a4948418328a87,2011-02-13T05:00:00.000Z,Boston Celtics,85,Miami Heat,82
52f2f84090a4948418328a8a,2011-02-13T05:00:00.000Z,Golden State Warriors,100,Oklahoma City Thunder,94
52f2f84090a4948418328a8b,2011-02-13T05:00:00.000Z,Memphis Grizzlies,116,Denver Nuggets,108
52f2f84190a4948418328a8c,2011-02-13T05:00:00.000Z,Orlando Magic,89,Los Angeles Lakers,75
52f2f84290a4948418328a8e,2011-02-13T05:00:00.000Z,Toronto Raptors,98,Los Angeles Clippers,93
52f2f84390a4948418328a8f,2011-02-14T05:00:00.000Z,Charlotte Bobcats,109,Los Angeles Lakers,89
52f2f84590a4948418328a91,2011-02-14T05:00:00.000Z,Houston Rockets,121,Denver Nuggets,102
52f2f84590a4948418328a92,2011-02-14T05:00:00.000Z,Milwaukee Bucks,102,Los Angeles Clippers,78
52f2f84890a4948418328a95,2011-02-15T05:00:00.000Z,Chicago Bulls,106,Charlotte Bobcats,94
52f2f84890a4948418328a96,2011-02-15T05:00:00.000Z,Golden State Warriors,102,New Orleans Hornets,89
